Patel_2_5.txt,2,39574,0.32522583,0.6066284,9.438538
Patel_2_5.txt,2,39576,0.5,0.0056915283,9.196732
Patel_2_5.txt,2,39577,0.77293396,0.041610718,9.778519
Patel_2_5.txt,2,39578,0.81604004,0.45339966,10.341156
Patel_2_5.txt,2,39578,0.950119,0.40312195,10.242996
Patel_2_5.txt,2,39579,0.99320984,0.19483948,10.02272
Patel_2_5.txt,2,39580,1.1655884,0.86520386,7.5135956
Patel_2_5.txt,2,39581,-0.18952942,1.5571289,8.983643
Patel_2_5.txt,2,39582,0.67477417,-0.76763916,10.503967
Patel_2_5.txt,2,39583,1.9820099,-1.3087311,10.87027
Patel_2_5.txt,2,39584,1.0794067,0.04399109,10.539871
Patel_2_5.txt,2,39585,1.033905,0.6808624,9.747391
Patel_2_5.txt,2,39585,0.84716797,0.83647156,9.651627
Patel_2_5.txt,2,39586,1.0530701,0.10864258,10.168777
Patel_2_5.txt,2,39587,1.1033478,-0.30795288,10.757751
Patel_2_5.txt,2,39588,0.48564148,0.743103,10.10173
Patel_2_5.txt,2,39588,0.43536377,0.41270447,9.134476
Patel_2_5.txt,2,39589,0.13847351,-0.10205078,10.128067
Patel_2_5.txt,2,39603,0.05229187,-0.592865,10.43692
Patel_2_5.txt,2,39606,0.01876831,-0.38456726,10.506348
Patel_2_5.txt,2,39609,-0.2589569,0.8460541,9.314041
Patel_2_5.txt,2,39611,-0.74497986,2.2873688,8.423401
Patel_2_5.txt,2,39613,-0.6899109,2.517212,8.653244
Patel_2_5.txt,2,39615,0.25579834,-0.37498474,11.298843
Patel_2_5.txt,2,39617,1.8407593,-1.12677,11.772888
Patel_2_5.txt,2,39622,1.3786774,0.5994568,10.317215
Patel_2_5.txt,2,39627,0.9716644,0.85084534,8.710709
Patel_2_5.txt,2,39631,0.39465332,1.8588104,7.2310944
Patel_2_5.txt,2,39634,-0.4217682,2.4836884,8.543106
Patel_2_5.txt,2,39638,0.08580017,1.0423737,11.112091
Patel_2_5.txt,2,39642,1.4528961,-2.2544403,11.385025
Patel_2_5.txt,2,39646,2.8223724,-4.3349915,11.725006
Patel_2_5.txt,2,39651,3.8734283,-3.1570435,14.246094
Patel_2_5.txt,2,39654,4.2996063,-2.11557,15.026611
Patel_2_5.txt,2,39656,2.2765045,-3.4443512,10.482407
Patel_2_5.txt,2,39660,-0.5223236,-1.6199646,6.139328
Patel_2_5.txt,2,39665,-1.3746643,1.0830841,4.0491943
Patel_2_5.txt,2,39670,-2.0043335,2.4741058,5.818512
Patel_2_5.txt,2,39674,-1.9756012,1.174057,9.891052
Patel_2_5.txt,2,39677,-0.87905884,-1.6151886,10.683533
Patel_2_5.txt,2,39680,0.13130188,-4.306259,10.252563
Patel_2_5.txt,2,39683,1.167984,-4.0859985,13.190262
Patel_2_5.txt,2,39686,1.357132,-1.7061615,13.163925
Patel_2_5.txt,2,39690,1.0363007,-0.9088898,8.95491
Patel_2_5.txt,2,39695,0.97406006,0.48692322,5.7179565
Patel_2_5.txt,2,39700,-0.33796692,3.6999512,5.5527496
Patel_2_5.txt,2,39704,-0.8862457,3.7478333,8.820831
Patel_2_5.txt,2,39709,-0.12487793,-0.6551056,9.294891
Patel_2_5.txt,2,39714,0.3515625,-4.6127167,9.512756
Patel_2_5.txt,2,39718,1.2637482,-4.138672,13.32193
Patel_2_5.txt,2,39724,1.0554504,-1.3422394,13.008301
Patel_2_5.txt,2,39730,1.1272888,-0.7843933,8.531143
Patel_2_5.txt,2,39735,0.95729065,1.4517822,5.2199554
Patel_2_5.txt,2,39740,-0.3164215,5.3423615,5.5288086
Patel_2_5.txt,2,39746,-0.4840088,5.289688,9.460083
Patel_2_5.txt,2,39751,0.68196106,0.9202728,9.824005
Patel_2_5.txt,2,39756,0.73942566,-2.984665,9.797668
Patel_2_5.txt,2,39762,1.1320648,-3.5544891,12.797607
Patel_2_5.txt,2,39768,1.8072357,-1.1674652,12.814362
Patel_2_5.txt,2,39774,1.6970978,-0.34146118,9.809647
Patel_2_5.txt,2,39781,1.2134705,1.1405487,5.9597626
Patel_2_5.txt,2,39786,0.22706604,4.391861,4.116226
Patel_2_5.txt,2,39792,-0.7473755,5.629669,8.885483
Patel_2_5.txt,2,39798,0.13368225,0.70957947,10.951675
Patel_2_5.txt,2,39805,0.08102417,-4.5648346,10.250183
Patel_2_5.txt,2,39809,0.50239563,-6.7938385,13.0035095
Patel_2_5.txt,2,39816,1.1201019,-3.3533783,14.911682
Patel_2_5.txt,2,39822,1.4169769,-0.65989685,11.789642
Patel_2_5.txt,2,39837,1.2876892,0.7287445,6.630142
Patel_2_5.txt,2,39842,0.84716797,3.8842926,2.473816
Patel_2_5.txt,2,39845,-0.5654144,6.7812805,5.751465
Patel_2_5.txt,2,39848,0.35395813,3.8651428,10.597336
Patel_2_5.txt,2,39853,1.3738861,-1.3877411,9.76416
Patel_2_5.txt,2,39856,1.0746155,-4.521744,11.270111
Patel_2_5.txt,2,39862,1.7378082,-3.9591064,14.329895
Patel_2_5.txt,2,39867,1.5702057,-1.1938019,13.451218
Patel_2_5.txt,2,39872,1.326004,0.26905823,9.534302
Patel_2_5.txt,2,39876,1.0027924,1.6265717,5.028427
Patel_2_5.txt,2,39882,0.33958435,5.1125183,3.7451324
Patel_2_5.txt,2,39886,-0.47444153,6.625656,8.674789
Patel_2_5.txt,2,39891,0.7418213,2.5267792,9.462479
Patel_2_5.txt,2,39894,0.29170227,-2.6159668,8.583817
Patel_2_5.txt,2,39899,0.32522583,-4.8569336,10.700287
Patel_2_5.txt,2,39901,1.3595276,-2.735672,15.048157
Patel_2_5.txt,2,39904,1.5654297,-0.10444641,12.871826
Patel_2_5.txt,2,39907,1.5773926,0.20201111,8.562256
Patel_2_5.txt,2,39911,1.4672546,1.5188293,6.1489105
Patel_2_5.txt,2,39915,0.33720398,4.588196,6.905472
Patel_2_5.txt,2,39920,-0.20628357,4.4134216,9.261368
Patel_2_5.txt,2,39925,0.45451355,-0.2648468,8.8016815
Patel_2_5.txt,2,39929,-0.03630066,-3.6358948,9.792877
Patel_2_5.txt,2,39934,0.4593048,-4.7156677,12.716202
Patel_2_5.txt,2,39939,1.1033478,-2.1873932,15.270813
Patel_2_5.txt,2,39944,1.2852936,-0.2888031,12.062592
Patel_2_5.txt,2,39948,1.1799622,0.65452576,8.109756
Patel_2_5.txt,2,39952,0.9405365,2.2993317,5.0571594
Patel_2_5.txt,2,39957,0.35395813,4.798889,5.823303
Patel_2_5.txt,2,39963,0.17199707,4.466095,9.124893
Patel_2_5.txt,2,39968,0.63168335,-0.27682495,9.057861
Patel_2_5.txt,2,39975,0.3228302,-3.9830475,9.460083
Patel_2_5.txt,2,39980,0.07144165,-5.0101624,11.456848
Patel_2_5.txt,2,39986,1.2015076,-3.8370056,14.11441
Patel_2_5.txt,2,39991,2.0203247,-0.8322754,13.906128
Patel_2_5.txt,2,39997,1.7689362,0.92985535,9.431366
Patel_2_5.txt,2,40003,1.1871338,1.6720581,4.537613
Patel_2_5.txt,2,40008,0.41859436,3.857956,4.6309814
Patel_2_5.txt,2,40013,-0.33796692,4.7917023,9.2901
Patel_2_5.txt,2,40018,0.41859436,0.39834595,9.498398
Patel_2_5.txt,2,40024,0.203125,-4.1889496,9.055466
Patel_2_5.txt,2,40029,0.12890625,-6.123459,10.345947
Patel_2_5.txt,2,40035,1.3283997,-4.8282013,14.073715
Patel_2_5.txt,2,40039,2.3962097,-1.150711,15.524597
Patel_2_5.txt,2,40044,2.1136932,0.743103,11.071381
Patel_2_5.txt,2,40050,1.654007,1.6074066,6.2949524
Patel_2_5.txt,2,40056,1.3307953,2.8164825,4.7411194
Patel_2_5.txt,2,40062,0.21748352,3.7574005,9.000397
Patel_2_5.txt,2,40066,0.3300171,1.0687103,10.154404
Patel_2_5.txt,2,40071,0.46647644,-3.0828247,9.0147705
Patel_2_5.txt,2,40078,0.07862854,-5.0580444,10.183136
Patel_2_5.txt,2,40092,0.66760254,-4.653427,12.625229
Patel_2_5.txt,2,40098,1.8958282,-2.2927399,14.535797
Patel_2_5.txt,2,40100,1.835968,0.2953949,11.736969
Patel_2_5.txt,2,40105,1.0626373,1.7007904,6.766617
Patel_2_5.txt,2,40109,0.8998413,2.9361877,3.7546997
Patel_2_5.txt,2,40114,0.58140564,4.296097,6.0507507
Patel_2_5.txt,2,40119,0.8495636,2.5459442,9.955688
Patel_2_5.txt,2,40125,1.3427582,-1.4020996,9.792877
